"","chinese_id","star","count","name","city","state","latitude","longtitude"
"2564","50179","4.2972972972973","37","Jade The Taste of China","Phoenix","AZ","33.574409","-112.121729"
"2565","25307","3","12","John Wong's Chinese Restaurant","Calgary","AB","50.9788953542","-114.0838713137"
"2566","166748","2.25","4","Panda Express","Henderson","NV","36.0604553","-115.0410892"
"2567","166898","2.81818181818182","11","China Sea Express","Cleveland","OH","41.5012146","-81.6809972"
"2568","53667","3.81081081081081","74","Grand Sign Kitchen","Las Vegas","NV","36.0527369758","-115.2425866957"
"2569","85607","3.71217712177122","271","Room 112","Charlotte","NC","35.2270964","-80.8438287"
"2570","40128","3","25","Chang Jiang","Fitchburg","WI","43.0144898","-89.4274581"
"2571","78806","2.66666666666667","9","Panda Express","Charlotte","NC","35.2205594","-80.9438737"
"2572","25209","3","3","Panda Express","Urbana","IL","40.1168417","-88.206665"
"2573","71250","3.22641509433962","53","The Jade Restaurant","Las Vegas","NV","36.126670533","-115.2135920994"
"2574","46083","3.45833333333333","96","Ocean Seafood Restaurant","Richmond Hill","ON","43.840907","-79.399792"
"2575","54832","3.88095238095238","210","Sam's Congee Delight","Markham","ON","43.8223438421","-79.3510367721"
"2576","62954","3.17142857142857","35","Shanghai Shikumen Restaurant","Markham","ON","43.8484519","-79.350302"
"2577","190007","2.75","40","International Eatery","Las Vegas","NV","36.170055","-115.140844"
"2578","98181","4","7","Mean Bao","Toronto","ON","43.6538157","-79.451497"
"2579","108321","2.63636363636364","22","Green Garden","Pittsburgh","PA","40.3889009","-80.0498904"
"2580","79259","2.9375","16","Alton Restaurant","Toronto","ON","43.8251957","-79.2761678"
"2581","41567","4.11111111111111","9","Happy Veggie House","Calgary","AB","51.0502225","-114.0627436"
"2582","152374","3.11494252873563","87","VIP Vietnamese Cuisine","Markham","ON","43.848271","-79.349289"
"2583","88564","4.10227272727273","176","Tasty China","North Las Vegas","NV","36.2397130021","-115.2023684978"
"2584","179092","3.57894736842105","19","iKitchen","Chandler","AZ","33.3197988","-111.929773"
"2585","24171","3.13636363636364","22","Fortune Cookie Chinese Restaurant","Charlotte","NC","35.1638118","-80.7389582"
"2586","79170","2.95454545454545","22","Hot Taste Restaurant","Richmond Hill","ON","43.8403979","-79.4000677"
"2587","121613","4.79365079365079","63","H®§O","Montr®¶al","QC","45.5204175943","-73.579611294"
"2588","94484","3.47619047619048","21","Panda Express","Huntersville","NC","35.4421173","-80.8584924"
"2589","14232","3.46745562130178","169","Fancy Chinese Cuisine","Markham","ON","43.8423681503","-79.3061830338"
"2590","151181","2.25","4","Asian Course","Vaughan","ON","43.8118769","-79.4541246"
"2591","92035","3.75","8","Su-Good","Toronto","ON","43.6886686","-79.3002742"
"2592","108177","4","14","King's Garden Sushi and Wok","Scarborough","ON","43.7271064","-79.2295633"
"2593","30358","3.36363636363636","22","China Gourmet Takeout","Toronto","ON","43.6640707787","-79.3683640197"
"2594","2258","4.70866141732283","254","Chef Kennys Asian Vegan Restaurant","Las Vegas","NV","36.1269461","-115.2410542"
"2595","16816","3.60869565217391","23","Willy's Chinese Restauraunt","Richmond Hill","ON","43.8825813449","-79.4389646136"
"2596","177968","3","3","Prince of Seafood Restaurant","Toronto","ON","43.8302091","-79.2740086"
"2597","99093","3.36363636363636","33","Imperial Garden Chinese Restaurant","Madison","WI","43.1264618","-89.3115905"
"2598","32393","4.33333333333333","3","Asian Garden Restaurant","Brampton","ON","43.6965422","-79.7506043"
"2599","114639","4.20879120879121","91","Love Cuisine","Phoenix","AZ","33.5091503","-112.1372596"
"2600","27528","3.15909090909091","44","White Orchid","Richmond Hill","ON","43.8417684","-79.3968244"
"2601","143504","3.5","308","Dragon Pearl Buffet","Toronto","ON","43.755169","-79.349892"
"2602","72251","4.07407407407407","27","Star Wok 2","Peoria","AZ","33.5962378","-112.2197938"
"2603","51178","2.51785714285714","56","Evo Cafe","Champaign","IL","40.1094391","-88.2306035"
"2604","79710","3.76923076923077","13","China Food","East York","ON","43.704546","-79.3663644"
"2605","33584","3.56521739130435","23","Chen & Wok","Phoenix","AZ","33.6102143","-112.1328126"
"2606","132494","3.01086956521739","92","Paradise Fine Chinese Dining","Toronto","ON","43.7912048303","-79.3677110474"
"2607","17133","3.5","44","Keung Kee Restaurant","Toronto","ON","43.8067504","-79.2888581"
"2608","34594","4.5","14","Noodlebox","Airdrie","AB","51.2637385","-114.0060405"
"2609","24407","3.34159690920798","3106","Pho Kim Long","Las Vegas","NV","36.1261943318","-115.193445287"
"2610","149620","2.4","5","China Olive","Phoenix","AZ","33.480827","-112.007051"
"2611","184082","2.85581395348837","215","Cafe Hollywood","Markham","ON","43.8326563813","-79.3065831128"
"2612","53247","3.25","8","Red Rose Garden Restaurant","Markham","ON","43.869815","-79.276479"
"2613","93413","2.8","165","Go For Tea","Toronto","ON","43.8147868018","-79.2926247804"
"2614","75222","2.75","4","Hot Impression","Toronto","ON","43.7734425","-79.414276"
"2615","10635","3.63607594936709","316","Szechwan Palace","Phoenix","AZ","33.4552320752","-111.9890147725"
"2616","164605","3.91666666666667","12","Kalok Express","Markham","ON","43.84985","-79.3476695"
"2617","84055","3.6","5","Restaurant Salateen","Montr®¶al","QC","45.5272345834","-73.624022853"
"2618","95204","2.8","5","China Bistro","Allison Park","PA","40.5965122","-79.9480677"
"2619","123415","4.16455696202532","237","Stir Krazy Mongolian Grill","Las Vegas","NV","36.0789113018","-115.1024759933"
"2620","23524","4","3","New May Hong Yuen BBQ","Toronto","ON","43.822398","-79.275451"
"2621","23042","2.71428571428571","35","Mon Shing","Montreal","QC","45.5069919","-73.560523"
"2622","76604","3.1","50","Cynthia's Chinese Restaurant","Thornhill","ON","43.8093668566","-79.450343689"
"2623","87026","2","23","Sato & Chan Sushi Szechuan Thai","Laval","QC","45.5672063","-73.7288757"
"2624","776","2.33333333333333","12","Empress Palace Restaurant","Calgary","AB","51.1522324","-114.2108025"
"2625","107722","1.75","32","Panda Express","Phoenix","AZ","33.655595","-111.929181"
"2626","88171","3","3","Jolly Good Chinese & Thai Food","Calgary","AB","51.0298193","-114.1349383"
"2627","160166","4.28571428571429","7","Hakka Passion","Ajax","ON","43.8453292032","-79.0206167847"
"2628","36735","2.5","4","King China Buffet","Mentor-on-the-Lake","OH","41.7071053","-81.3612821"
"2629","178450","2.5","6","Golden Palace Takeout","Oakville","ON","43.5001002","-79.6609563"
"2630","125181","3","5","Best China","Fort Mill","SC","35.0768727064","-80.9346324205"
"2631","157389","3.9875","160","Nan Zhou - Hand Drawn Noodle House","Mesa","AZ","33.4125028","-111.8737663"
"2632","173063","3.75","12","Hop Hing Chinese Restaurant","Mentor","OH","41.680797","-81.302645"
"2633","121105","3.09663865546218","238","Chop & Wok","Scottsdale","AZ","33.581421","-111.925694"
"2634","77324","3.5","26","Mahjong Bar","Toronto","ON","43.6495637","-79.4251249"
"2635","149623","3.93548387096774","31","Chitose Asian Cuisine","Newmarket","ON","44.0594583648","-79.4297110452"
"2636","166971","2.65714285714286","70","Hong Kong Asian Cuisine","Phoenix","AZ","33.8002622","-112.1287294"
"2637","16862","3.66666666666667","27","Hunan VIII Oriental Buffet","Mesa","AZ","33.3906411","-111.7881532"
"2638","1424","2.42857142857143","7","South China Buffet","Phoenix","AZ","33.5026862","-112.0821589"
"2639","177303","4.44444444444444","9","Donlands Garden Chinese Restaurant","East York","ON","43.6932829","-79.3427095"
"2640","65273","3.65322580645161","124","Pearl","Las Vegas","NV","36.1033743","-115.1693962"
"2641","156227","3.71428571428571","7","Ah So","Las Vegas","NV","36.1177182464","-115.1752889156"
"2642","28395","4.33333333333333","3","Expression d'Asie","Lachine","QC","45.4418029","-73.6692329"
"2643","185362","3.33333333333333","9","Wok For U","Mississauga","ON","43.5826453361","-79.7795728084"
"2644","146934","3","13","China Garden","Concord","NC","35.410803","-80.6669377"
"2645","190100","1.2","20","Ho Lee Chow","York","ON","43.6658408","-79.4874483"
"2646","117212","4.23809523809524","21","Kong  Fu Gyoza","Mesa","AZ","33.413158","-111.875779"
"2647","147589","3.1","10","Bagahon Singapore Bak Kwa Jerky","Markham","ON","43.824173","-79.3055344"
"2648","79700","3.30909090909091","55","China Buffet","Pineville","NC","35.0844084","-80.8846038"
"2649","165118","3.27058823529412","85","Very Fair Chinese Restaurant","Scarborough","ON","43.78373","-79.2877035"
"2650","141932","3.87686567164179","536","China Chili","Phoenix","AZ","33.4858192","-112.0691361"
"2651","71167","3.56521739130435","46","Chen's Garden","Cuyahoga Falls","OH","41.1355225","-81.5081544"
"2652","86930","3.70588235294118","51","Fu Sheng","Mesa","AZ","33.4159841883","-111.7255952954"
"2653","29079","3.16666666666667","12","Jin's Buffet","Denver","NC","35.4474073","-81.0023873"
"2654","138546","3.44444444444444","9","Pho Dacao","Vaughan","ON","43.8279072474","-79.5499604568"
"2655","114520","3.71428571428571","154","China AAA","Las Vegas","NV","36.0115778","-115.1381327"
"2656","121033","4","3","Happy Gathering Resturant Oldham","Oldham","XGM","42.9960594","-89.568889"
"2657","55161","3.69444444444444","36","Original Congee","Toronto","ON","43.8317345692","-79.2653150484"
"2658","109686","2.57575757575758","33","Tj Buffet Sushi & Grill","Mayfield Heights","OH","41.5195502972","-81.46807082"
"2659","26165","4.2","65","New Asian Cuisine","Mint Hill","NC","35.172523","-80.662364"
"2660","41655","3.16","175","Eat Jackpot","Toronto","ON","43.6536138","-79.398664"
"2661","174461","4.38121546961326","181","One2 Snacks","Toronto","ON","43.7871904907","-79.2766229063"
"2662","22278","4.33333333333333","3","On Wok","Thornhill","ON","43.8038248533","-79.4196557254"
"2663","65190","4.12019230769231","416","Ocha Thai Cuisine","Las Vegas","NV","36.1566847","-115.1483918"
"2664","184375","2.9047619047619","21","Chinatown","Charlotte","NC","35.3194754","-80.9526951"
"2665","147138","2.7","10","China City Super Buffet","Phoenix","AZ","33.494228","-112.173698"
"2666","59926","3.23076923076923","13","Hakka Spice","Mississauga","ON","43.5255116723","-79.6835883305"
"2667","33859","2.75","8","China Max","Tempe","AZ","33.3633375","-111.9112218"
"2668","113462","3.46666666666667","30","Tong-Por","Montr®¶al","QC","45.527962","-73.721471"
"2669","173231","2.94444444444444","18","Lotus Inn","Toronto","ON","43.7050519","-79.4077077"
"2670","73404","3.12698412698413","63","Hibachi Grill & Supreme Buffet","Phoenix","AZ","33.4816205654","-112.2189157489"
"2671","20952","3.84615384615385","13","Dragon","Brunswick","OH","41.2385172831","-81.8243254625"
"2672","88633","4.56781609195402","435","Singing Pandas Asian Restaurant & Bar","Chandler","AZ","33.3058201","-111.828772"
"2673","158851","3","3","Chop Chop Chinese Kitchen","Phoenix","AZ","33.82895","-112.1217"
"2674","102384","3.0625","16","Sake Japan","Charlotte","NC","35.0558044654","-80.853271824"
"2675","164808","2.79166666666667","24","Best Dragon Seafood Restaurant","Vaughan","ON","43.7978438","-79.4250477"
"2676","94672","3.28571428571429","28","Ming Garden","Huntersville","NC","35.4427691","-80.8950632"
"2677","178167","2.11111111111111","9","Pang Pang Chinese Food","Calgary","AB","50.930131","-114.0251238"
"2678","143305","3.72727272727273","11","Lemon Garden Restaurant","Calgary","AB","51.025566","-114.128693"
"2679","86494","2.66666666666667","3","Tops China Restaurant","Charlotte","NC","35.2575462","-80.7351187"
"2680","1376","3.32340425531915","235","P.F. Chang's","Scottsdale","AZ","33.6234809245","-111.9263456669"
"2681","112371","2.75","4","Juicy Teahouse","Toronto","ON","43.7836563","-79.2879344"
"2682","113377","3.91666666666667","12","Sakura","Cleveland","OH","41.499097","-81.68919"
"2683","65287","3.66666666666667","6","New Jackie Chen's Chinese Restaurant","Cleveland","OH","41.5690816","-81.5754946"
"2684","171068","4.19848771266541","529","Pearl Diver","Toronto","ON","43.6515394","-79.37376"
"2685","144587","4.34615384615385","26","®¶toile Rouge","Montr®¶al","QC","45.5320208","-73.6121577"
"2686","46301","2.22093023255814","86","Vegas Buffet","Las Vegas","NV","36.115618","-115.132772"
"2687","20979","3.22794117647059","136","Kim Tao Hot Pot","Richmond Hill","ON","43.8534828","-79.3839517"
"2688","7260","1.78571428571429","154","Church's Chicken","Las Vegas","NV","36.0447704","-115.2440255"
"2689","50367","3.4","10","Panda Chef Wok & Sushi","Toronto","ON","43.7269641","-79.4803635"
"2690","106480","4.2","5","Zhe Er","Markham","ON","43.8602017603","-79.3032803759"
"2691","146201","3","3","Buffet Orient","Las Vegas","NV","36.175","-115.136389"
"2692","19289","3.31460674157303","89","Phoenix Cafe","Toronto","ON","43.6570732513","-79.381775558"
"2693","30542","3.11111111111111","9","Deluxe Noodles Chinese Restaurant","Mississauga","ON","43.5682457","-79.6654938"
"2694","45577","3.875","16","Feng Kee BBQ House","Calgary","AB","51.1426333","-114.0714837"
"2695","45385","3.33333333333333","3","Palais Montcalm","Montr®¶al","QC","45.52233","-73.5611892"
"2696","182012","2.94444444444444","18","Panda Express","Pittsburgh","PA","40.451404","-80.162472"
"2697","52585","2.2","5","United Brothers Cafe","Markham","ON","43.8487652","-79.3486476"
"2698","147995","3","5","Creekside Chinese","Airdrie","AB","51.292096","-113.998273"
"2699","146828","3.25","4","East Court & Mike's BBQ","Scarborough","ON","43.7883024","-79.2699019"
"2700","159439","2.4070351758794","199","Pei Wei","Phoenix","AZ","33.538974413","-112.0647611087"
"2701","176636","3.41666666666667","12","La Mere Restaurant","Scarborough","ON","43.8063196","-79.2883059"
"2702","56869","1.9","10","Golden Palace Chinese Restaurant","Pittsburgh","PA","40.4306144","-80.0075896"
"2703","53410","3.69902912621359","103","One Hour Cafeteria","Toronto","ON","43.6574135","-79.3993566"
"2704","186775","3","11","Xing Asian Bistro","Henderson","NV","36.101406","-114.930489"
"2705","128351","3.31428571428571","35","Dragon Dynasty Chinese Cuisine","Scarborough","ON","43.7972998","-79.2721938"
"2706","131238","3.88888888888889","18","China Garden","Las Vegas","NV","36.1872173","-115.2255517"
"2707","10077","2.66666666666667","3","Studio Wok","Las Vegas","NV","36.102253","-115.169968"
"2708","113930","2.69230769230769","26","Noble Seafood","Markham","ON","43.8315325","-79.3075598"
"2709","17274","2.125","8","Panda Express","Las Vegas","NV","36.196349","-115.159477"
"2710","84138","3.66666666666667","3","Red Rose Chinese Food","East York","ON","43.6863539","-79.3478179"
"2711","56850","4.34545454545455","55","Teriyaki Brother","Las Vegas","NV","36.2030128","-115.2415806"
"2712","164563","4.18181818181818","11","China China Palace","Mississauga","ON","43.6113689","-79.6013391"
"2713","88056","3.95176848874598","311","Soba","Pittsburgh","PA","40.4571033","-79.9296345"
"2714","184248","3.3249299719888","357","Hue-Thai","Las Vegas","NV","36.125587","-115.211199"
"2715","68524","4.17391304347826","23","The Green Dragon","Toronto","ON","43.6809748","-79.2847753"
"2716","16840","2.25","4","iNoodle","Pittsburgh","PA","40.4454444","-79.9432431"
"2717","50595","4.10365853658537","164","White Elephant Thai Cuisine","Calgary","AB","51.0688517","-114.0133475"
"2718","30995","2.75","4","Monterey Room","Las Vegas","NV","36.1166353","-115.1929046"
"2719","50653","3.6640625","128","Big Beef Bowl","Toronto","ON","43.776606","-79.4147159"
"2720","101536","2.78378378378378","74","Kiko Cafe","Markham","ON","43.8505169104","-79.3575260416"
"2721","123236","3.27586206896552","29","Grand China Buffet & Grill","Bridgeville","PA","40.3671632","-80.110119"
"2722","3793","4.14285714285714","28","Long Life Vege Restaurant","Las Vegas","NV","36.1143211","-115.0918871"
"2723","32045","2.62452107279693","261","Tin Tin","Charlotte","NC","35.0950538","-80.8641131"
"2724","8377","3.45454545454545","11","Skyland De Shanghai","Toronto","ON","43.8252708","-79.3000605"
"2725","190700","2.25","8","Station Asian Noodle Shop","Scarborough","ON","43.8245265","-79.3033537"
"2726","69556","3","25","Phong May House","Pittsburgh","PA","40.4269308","-80.0548448"
"2727","116189","3.58823529411765","17","Jen Buffet","Chandler","AZ","33.33563","-111.854277"
"2728","63979","3.48681318681319","910","Orchids Garden Chinese Restaurant","Las Vegas","NV","36.1435449","-115.216288"
"2729","104316","2.58695652173913","46","Scarborough Buffet","Toronto","ON","43.7786531","-79.2321322"
"2730","3914","3.70588235294118","68","Lotus Garden Cuisine","Las Vegas","NV","36.0718741","-115.2435188"
"2731","189762","2.9375","16","Rice Garden","Chandler","AZ","33.3073278","-111.8748971"
"2732","171841","3.66666666666667","3","Prince Chinese Food","Markham","ON","43.8336662","-79.3074718"
"2733","140573","3.33333333333333","3","Manchu Wok","Toronto","ON","43.6708929","-79.3867082"
"2734","150018","3.8","5","Dynastie","Montr®¶al","QC","45.5071483","-73.5597813"
"2735","129687","2.66666666666667","9","Wuhan Noodles 1950","Toronto","ON","43.8039300344","-79.2883252402"
"2736","104423","3.5625","16","Wu Jian Dao Shanghai Style Restaurant","Toronto","ON","43.8143077973","-79.294270041"
"2737","155794","4.44067796610169","118","Great Bao","Las Vegas","NV","36.1104125","-115.2067011"
"2738","37949","2.46296296296296","54","XiangZi Hotpot","Markham","ON","43.8581154","-79.3237169"
"2739","144673","2.97222222222222","36","Sizzling Wok Restaurant","Mint Hill","NC","35.171421","-80.65679"
"2740","34150","1.83333333333333","12","China Chopsticks","Oakville","ON","43.4836206","-79.6949724"
"2741","53386","3.32352941176471","34","Mandarin Restaurant - Erin Mills","Mississauga","ON","43.5218855324","-79.685382843"
"2742","12327","1.5","4","Rice Garden","Champaign","IL","40.109976","-88.268995"
"2743","192403","2.66037735849057","53","Panda Express","Las Vegas","NV","36.101525","-115.205358"
"2744","99130","3.53398058252427","206","Pearl Harbourfront Chinese Cuisine","Toronto","ON","43.6388865","-79.380352"
"2745","75053","2.75","12","Dragon Delight","Toronto","ON","43.680416","-79.431034"
"2746","109006","3.25","12","Spicy Tang","Champaign","IL","40.1101814367","-88.2296706364"
"2747","61199","3.77142857142857","70","China Rice","Mesa","AZ","33.4082532","-111.8014538"
"2748","44689","4.08333333333333","24","Golden Bowl","Elyria","OH","41.3470428862","-82.0669480786"
"2749","75690","3.46153846153846","13","Dows Noodles Restaurant","Thornhill","ON","43.8420875","-79.3859893"
"2750","166931","3.27272727272727","11","Moo Beef Noodle House","Toronto","ON","43.824546","-79.299855"
"2751","100847","1.63636363636364","11","Dragon Buffet","Las Vegas","NV","36.1622362","-115.0621037"
"2752","168800","2.5","4","Chinatown","Fort Mill","SC","35.1027129831","-80.990064621"
"2753","9668","2.76315789473684","76","Congee Wong","Richmond Hill","ON","43.8611117877","-79.3945659043"
"2754","134234","3.17241379310345","29","Chili Island Chinese & Thai","Calgary","AB","50.932293","-113.970863"
"2755","19399","3","12","Fay Wong","Montr®¶al","QC","45.465735","-73.653407"
"2756","16452","4.6","5","China Village","Pittsburgh","PA","40.3684469","-80.0130696"
"2757","116124","3.31372549019608","51","Phoenix Chinese Restaurant","Mississauga","ON","43.5681158329","-79.6655733883"
"2758","170803","4.13793103448276","29","John's Chinese & Sushi Restaurant","Pittsburgh","PA","40.3527436","-80.051873"
"2759","125391","3.28571428571429","21","Panda Express","North Las Vegas","NV","36.2612559882","-115.1805771072"
"2760","93461","3.3974358974359","78","Mad Noodles","Pittsburgh","PA","40.4287193","-79.9769083"
"2761","57687","3.73046875","256","Desert Jade","Phoenix","AZ","33.4949815","-112.0122861"
"2762","178187","2","4","Panda Chinese Kitchen","Canonsburg","PA","40.2581081","-80.203501"
"2763","78332","2.94736842105263","19","Wok On In","Las Vegas","NV","36.1164875","-115.1410747"
"2764","190919","2.67857142857143","28","Hua Sang Seafood Restaurant","Vaughan","ON","43.8117313","-79.4543032"
"2765","42444","3.33333333333333","3","Cho's Wok Restaurant","Scarborough","ON","43.7350569","-79.2576927"
"2766","149011","3.33783783783784","74","Made In China Hot Pot","Toronto","ON","43.8061957243","-79.2884922765"
"2767","179799","3.296875","640","Rol San","Toronto","ON","43.6543527997","-79.3983133882"
"2768","173241","4.04761904761905","21","Taste of Western China","Toronto","ON","43.7867166","-79.2708768"
"2769","125440","2.21428571428571","14","Lucky Season Hot Pot","Richmond Hill","ON","43.8450976","-79.3839546"
"2770","141538","3.54347826086957","46","China Star","Pittsburgh","PA","40.5533580189","-80.0158953356"
"2771","105619","2.79432624113475","141","Dayali","Markham","ON","43.8245672","-79.3265393"
"2772","71132","2.42857142857143","7","South Sea Chinese Foods","Toronto","ON","43.6822629","-79.3292977"
"2773","178812","3.24545454545455","110","Taste of China","Toronto","ON","43.6540394","-79.3988128"
"2774","104502","3.70386266094421","233","Thai Basil","Phoenix","AZ","33.4834351459","-112.0751468806"
"2775","134796","3.96341463414634","164","Baoding","Charlotte","NC","35.1473609","-80.833041"
"2776","4787","3.125","16","Silk Pagoda Restaurant","Pittsburgh","PA","40.4274093","-79.9382045"
"2777","41695","3.25","4","Mr. Guo's Cafe","Calgary","AB","51.1256488461","-114.2112716299"
"2778","41034","2.5","16","New Sun BBQ","Toronto","ON","43.8139148","-79.2915342"
"2779","165009","3.47457627118644","59","Charcoal Kebab House","Toronto","ON","43.7574863314","-79.2389628579"
"2780","160081","3.21052631578947","38","GoGo Chicken Pot","Richmond Hill","ON","43.8899241","-79.4200135"
"2781","155932","3.32222222222222","90","Imperial Wok Chinese Restaurant","Solon","OH","41.3852806091","-81.4384078979"
"2782","61678","3.54285714285714","105","Canton Dragon Asian Grill And Bar","Scottsdale","AZ","33.5788551","-111.8869343"
"2783","29637","3.75","4","Northwestern Chinese Cuisine","Toronto","ON","43.7796937736","-79.4150748476"
"2784","16887","2.84615384615385","26","Asian Buffet","Toronto","ON","43.7110029","-79.5689433"
"2785","179603","3","6","Top Gourmet of China","Vaughan","ON","43.7973566759","-79.4258245383"
"2786","191788","2.18181818181818","11","China Dragon Buffet","Middlefield","OH","41.461098","-81.0844702"
"2787","44987","2","4","Chef Quan","Thornhill","ON","43.7975975","-79.426383"
"2788","181900","3.62068965517241","58","Sichuan Garden Restaurant","Toronto","ON","43.6556277435","-79.3987780563"
"2789","108776","3.1","10","Chang Jiang","Madison","WI","43.1056341465","-89.2967010739"
"2790","188716","4.17857142857143","28","Zen Restaurant","Verona","PA","40.5262656025","-79.8174745962"
"2791","128934","2.55813953488372","43","Double Lucky Seafood Cuisine","Markham","ON","43.8652572632","-79.2896881104"
"2792","6899","3.93103448275862","29","Ding's Garden","Las Vegas","NV","36.1273719514","-115.226012272"
"2793","49158","4.12962962962963","54","Honey Bun's Cafeteria","Charlotte","NC","35.1626388384","-80.7380765199"
"2794","135892","4.52054794520548","73","Yi's Chinese Restaurant","Phoenix","AZ","33.6409957","-112.0922881"
"2795","126611","2.72327044025157","159","Pei Wei","Chandler","AZ","33.2611476514","-111.8605358899"
"2796","152061","4.46666666666667","15","Sum Kee Noodle House","Toronto","ON","43.6692265","-79.3358515"
"2797","86391","4","18","Niukee","Montr®¶al","QC","45.5085372925","-73.5620956421"
"2798","91877","3.84347826086957","115","Golden Wok","Champaign","IL","40.1160086","-88.2328539"
"2799","176600","3.02439024390244","41","Golden Coin","Phoenix","AZ","33.4807982","-112.0116573"
"2800","28030","3.55913978494624","93","Chinese Dumpling House","Markham","ON","43.8424685","-79.3869137"
"2801","184060","2.28571428571429","7","Magic Idea","Montr®¶al","QC","45.50771","-73.56021"
"2802","107623","3.66666666666667","3","Rice Rice & Noodles Restaurant","Montr®¶al","QC","45.501297","-73.6335553"
"2803","159010","3.2992700729927","137","New Grand China","Las Vegas","NV","36.3004797","-115.2812218"
"2804","40868","3.74324324324324","74","Tien Wong Hot Pot","Chandler","AZ","33.33985","-111.860002"
"2805","40484","2","6","Tung's Chinese Restaurant","Charlotte","NC","35.3061873","-80.860049"
"2806","17558","3.65","80","Sakura Sushi Hibachi & Grill","Cornelius","NC","35.4819535","-80.8845173"
"2807","100276","3.25","4","Matthews' Hibachi Grill","Matthews","NC","35.1231419","-80.7299119"
"2808","180885","3.01694915254237","59","Royal Buffet & Grill","Akron","OH","41.1155648","-81.4732174"
"2809","91134","3.90322580645161","31","East","Montr®¶al","QC","45.5027146","-73.5693876"
"2810","134754","2.67532467532468","77","Foodie North","Mississauga","ON","43.5831178","-79.6383911"
"2811","16287","3.62461538461538","325","KJ Kitchen","Las Vegas","NV","36.1258028","-115.2230631"
"2812","122414","3.5","16","The Fortune Dumpling & Bubble Tea","Montr®¶al","QC","45.4946413","-73.5783675"
"2813","109683","3.02898550724638","69","Soga Shabu Shabu","Madison","WI","43.0751372","-89.3936496"
"2814","122751","2.5","6","China Star","Las Vegas","NV","36.1062","-115.172"
"2815","67845","2","11","China Buffet","West Mifflin","PA","40.3474293","-79.9491155"
"2816","66622","2.6","5","Yeung's Lotus Express","Concord","NC","35.369642","-80.723623"
"2817","162340","4.54545454545455","22","Sushi King","Las Vegas","NV","36.1006736","-115.1002334"
"2818","164024","3.57471264367816","87","Beijing Chinese Cuisine","Charlotte","NC","35.2134281938","-80.8555153012"
"2819","135032","3.36363636363636","22","Best China","Charlotte","NC","35.2830545513","-80.6679951348"
"2820","100031","3.77777777777778","243","How Lee Chinese Food","Pittsburgh","PA","40.4377788","-79.9195544"
"2821","103761","4.28571428571429","28","Lucky Cafe","Gastonia","NC","35.2218455","-81.1012038"
"2822","13084","3.88235294117647","17","China Two Mt Holly","Mount Holly","NC","35.2881273","-81.017169"
"2823","105576","3.75","20","Imperial One","Las Vegas","NV","36.1267864924","-115.2241014203"
"2824","91936","4.27777777777778","18","La Maison de Mademoiselle Dumpling","Montr®¶al","QC","45.535955","-73.6024134"
"2825","61589","2.83333333333333","36","Ichiban Buffet","Champaign","IL","40.1170483","-88.2783637"
"2826","166118","3.51219512195122","41","APM Dim Sum House","Markham","ON","43.8502685","-79.3257394"
"2827","71","3.64285714285714","28","Jade Garden Restaurant","Murrysville","PA","40.426683","-79.6782316"
"2828","30310","2.53846153846154","13","Nine Cube Chinese Hot Pot Restaurant","Markham","ON","43.848387817","-79.3495227802"
"2829","142175","3.69230769230769","13","Maple Garden Chinese Restaurant","Maple","ON","43.8566241","-79.512542"
"2830","79021","2.25","4","Soca Palace Restaurant and Bar","Markham","ON","43.8407484","-79.2787018"
"2831","22339","3.2906976744186","172","Taiwan Food Express","Mesa","AZ","33.413284","-111.875837"
"2832","114702","4","12","Walter. Hakka Restaurant & Lounge","Brampton","ON","43.659029","-79.749481"
"2833","130784","1.75","4","South China Express","Phoenix","AZ","33.521921","-112.094051"
"2834","87295","2.5","4","Manchu Wok","Toronto","ON","43.6449355","-79.386151"
"2835","11028","3.59090909090909","66","Thai Taste","Las Vegas","NV","36.1712924","-115.244908"
"2836","112377","2.5","6","Big Wok II","Rock Hill","SC","34.9790608","-81.0051466"
"2837","6888","3.38912133891213","239","Magic Noodle","Scarborough","ON","43.8145413813","-79.2936864495"
"2838","184196","3.42857142857143","35","South China Restaurant","Champaign","IL","40.112114","-88.241292"
"2839","84155","3.75","4","Chuen May Food Products","Calgary","AB","51.050189","-114.0602391"
"2840","62556","4.00862068965517","116","Silk Road Gourmet Chinese","Pittsburgh","PA","40.3591070736","-80.0020897818"
"2841","137618","2.6","15","China Sky","North Las Vegas","NV","36.2406","-115.1163326"
"2842","123378","3.73684210526316","38","Chef Lin Restaurant","Markham","ON","43.8748998","-79.2591737"
"2843","79770","5","3","T®∫te Carr®¶e","Montr®¶al","QC","45.53619","-73.61364"
"2844","67531","4.12","150","Pho Bistro","Las Vegas","NV","36.1139613","-115.0909408"
"2845","84607","2.65","40","Kingsley Chinese Restaurant","Brampton","ON","43.6895048","-79.7390478"
"2846","59883","3.36363636363636","11","China City","Cleveland","OH","41.4415234","-81.7227691"
"2847","142857","3.45833333333333","48","Me Lyng Restaurant","Homestead","PA","40.405053","-79.913952"
"2848","89120","3.42857142857143","42","Chef Kwo","Charlotte","NC","35.0530905","-80.8471633"
"2849","139065","3","5","Slumdog Bar & Grill","Woodbridge","ON","43.7906881","-79.5522238"
