"","american_traditional_star","goodforkids","noiselevel","restaurantdelivery","dessert","latenight","lunch","dinner","brunch","breakfast","alcohol","caters","wifi","restaurantstakeout","businessacceptcreditcards","touristy","hipster","romantic","divey","intimate","trendy","upscale","classy","casual","garage","street","validated","lot","valet","restaurantstableservice","restaurantsgoodforgroups","outdoorseating","hastv","bikeparking","restaurantsreservations","restaurantspricerange2","restaurantsattire","businessacceptbitcoin","byappointmentonly","acceptsinsurance","dj","background_music","no_music","jukebox","live","video","karaoke","goodfordancing","coatcheck","happyhour","monday","tuesday","wednesday","thursday","friday","saturday","sunday","wheelchairaccessible","dogsallowed","byobcorkage","drivethru","smoking","agesallowed","corkage","byob","open24hours","restaurantscounterservice"
"4085","3.875","True","average","False",NA,NA,NA,NA,NA,NA,"None","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4086","4","True","average",NA,NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","True",NA,NA,"1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4087","4.26666666666667","True","quiet","False",NA,NA,NA,NA,NA,NA,"None","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088","3.79831932773109","True","average","False","False","False","True","False","False","False","None","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089","1.80769230769231","True","quiet","False",NA,NA,NA,NA,NA,NA,"None","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4090","2.33333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4091","4","True","average","False","False","False","True","False","False","False","None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,"False",NA,NA,NA
"4092","2.53846153846154","True","average","True","True","False","True","False","True","False","full_bar","True","free","True",NA,"False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","True",NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,"no",NA,NA,NA,NA,NA
"4093","2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4094","4.14285714285714","True","average","True","False","False","False","False","False","False","full_bar","True","free","True",NA,"False","False","False","None","False","False","False","False","False","False","True","False","False","False","True","True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA
"4095","3.06060606060606","True","quiet","False","False","False","True","True","False","False","beer_and_wine","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"True","True","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096","1.85714285714286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,NA,"1","casual",NA,NA,NA,"False","False","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4097","3.92105263157895","True","average","False","False","False","True","True","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False","True","True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098","3","True","quiet","False","False","False","False","False","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4099","4.11229946524064","False","loud","False","False","False","False","True","False","False","beer_and_wine","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100","3.54982817869416","True","average","False","False","False","True","True","False","False","beer_and_wine","False","free","True","True","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","True","True","True","True","False","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4101","2.125","True","average","False","False","False","True","False","False","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","False","True","True","False","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","no",NA,NA,NA,NA,NA
"4102","3.89956331877729","False","average","False","False","True","False","True","False","False","full_bar","False","no","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","False","True","True","False","2","casual",NA,NA,NA,"False","True","False","False","False","False","False","False",NA,NA,"False","False","False","True","True","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4103","3","True","quiet","False","False","False","True","False","True","True","None","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"True","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104","2.77272727272727","False","loud",NA,NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,"True","True","True",NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4105","3.83173076923077","True","average","False","False","False","True","True","True","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","True","True","True","True",NA,"False","no",NA,NA,NA,NA,NA
"4106","2",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4107","3.42857142857143","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4108","2.76923076923077","True",NA,"False","False","False","False","False","False","False","None","False",NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4109","4.3538961038961","True","average","False","False","False","True","False","True","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","False","True","False","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
"4110","2.5","True","quiet","False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","True","False",NA,"True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4111","1.82352941176471","True","average","False","False","False","False","True","False","False","None","False","no","True","True","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,NA,NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA
"4112","2.74137931034483","True",NA,"True","False","False","True","False","True","False","beer_and_wine",NA,"free","True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4113","4.13701923076923","True","average","False","False","False","True","True","False","False","beer_and_wine","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4114","4.01626016260163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4115","3","False","quiet","False",NA,NA,NA,NA,NA,NA,"full_bar","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True",NA,"True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4116","3.12234042553191","True","average","False","False","False","True","False","True","True","beer_and_wine","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4117","3.14754098360656","True","average","True","False","False","True","True","False","False","None","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4118","3.5","True",NA,"False",NA,NA,NA,NA,NA,NA,"None","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4119","2.2","True",NA,"False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,"True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4120","4","True","average","False","False","False","False","False","False","False","None",NA,"no","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False",NA,"False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4121","2.44285714285714","True","average","False","False","True","True","False","True","True","None","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","True","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4122","2.71428571428571","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","True","no","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,"True","False","False",NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4123","1.88135593220339","True","average","False","True","False","True","True","False","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4124","4.38461538461539","True","average","False","False","False","True","False","False","False","None","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA
"4125","3.33333333333333","False",NA,"False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False",NA,"True","False",NA,NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4126","3.64","True","average","True",NA,NA,NA,NA,NA,NA,"None","True","no","True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,"False","True","False","True","False","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA
"4127","4.69675090252708","False","average","False","False","False","True","True","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","True","False","False","False","False","True","True","False","True","True","True","2","casual",NA,NA,NA,"False","True","None","False","False","False","False","False","False","True","False","False","False","True","True","True","False","True",NA,NA,NA,"no",NA,NA,NA,NA,NA
"4128","4.4","False","average","False","False","False","False","False","False","False",NA,"False","no","True",NA,"False","False","False","None","False","False","False","False","False","None","None","None","None","None","False","True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4129","2.16666666666667","True","quiet","False",NA,NA,NA,NA,NA,NA,"None","False","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4130","3.07581967213115","False","average","False",NA,NA,NA,NA,NA,NA,"full_bar","False","no","True","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False",NA,"True","False","True","False","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,"False",NA,NA,NA
"4131","3.94444444444444","False","loud","False","False","False","True","True","False","False","full_bar","True","free","True",NA,"False","True","False","None","False","True","False","False","True","False","True","False","False","False","True","True","True","True","False","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4132","4.03351955307263","True","average","False","False","False","True","False","True","True","None","True","no","True","True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","True","True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4133","4.42857142857143","True","average","False",NA,NA,NA,NA,NA,NA,"beer_and_wine",NA,NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","True","False",NA,NA,"2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4134","3","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True",NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","False","True",NA,"True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4135","4.05454545454545","True","average","False",NA,NA,NA,NA,NA,NA,"None",NA,"free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136","2.95","True","average","False","False","True","False","False","True","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"False","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"4137","4.33333333333333","True","average","True",NA,NA,NA,NA,NA,NA,"full_bar",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False",NA,NA,NA,NA,NA,"True","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4138","2.5","True","average","False",NA,NA,NA,NA,NA,NA,"None","False","free","True",NA,"False","False","False","None","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4139","3.75247524752475","False","average","False","False","False","False","True","True","False","full_bar","False","free","True","True","False","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","True","True","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
"4140","2.43333333333333","True","quiet","False",NA,NA,NA,NA,NA,NA,"None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4141","3.44796380090498","True","average","False","False","False","True","True","False","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True","True","True","2","casual","False",NA,NA,"False","False","False","False","False","False","False",NA,NA,NA,"False","False","True","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4142","3.93333333333333","True","average","False","False","True","True","True","False","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","False","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,NA,"False","False","False","True","True","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4143","3.61764705882353","False",NA,"False","False","False","False","False","False","False","full_bar",NA,"free",NA,"True","False","False","False","False","False","False","False","False","False","False","True","False","False","False",NA,"True","True","True",NA,"True","2",NA,NA,NA,NA,"False","False","False","False","True","False","False","True","False","True","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4144","2.86363636363636","True",NA,"False","True","False","True","True","False","False","full_bar",NA,"no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","True","True","True",NA,"False","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4145","3.61538461538462","True","average","False","False","False","False","False","False","False","full_bar",NA,"free","True","True","False","False","False","False","False","False","False","False","False","False","True","False","True","False","True","True","True","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","True",NA,NA,NA,"no",NA,NA,NA,NA,NA
"4146","3.77884615384615","True","average","False","False","False","True","True","False","False","beer_and_wine",NA,"free","True","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","True","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4147","2.27397260273973","True","loud","False","False","False","True","True","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","False","2","casual",NA,NA,NA,"False","False","False","False","False","False","False",NA,"False","True","False","False","False","True","False","True","False",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"4148","3.14393939393939","True","average","False","False","False","True","True","False","False","full_bar","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4149","3.48148148148148","False","average","False","False","False","True","False","False","False","full_bar",NA,"free","True","True","False","False","False","False","False","False","False","False","False","True","True","False","False","False","True","True","False","False","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
"4150","3","True","quiet","False","False","False","False","False","False","False","None","True","no","True",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA
"4151","4.1830985915493","True",NA,"False","False","False","True","True","False","False","beer_and_wine",NA,"no","True","True","False","False","False","False","False","False","False","False","False","False","True","False","True","False",NA,"True","False","False",NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4152","3.46478873239437","True","average","False",NA,NA,NA,NA,NA,NA,"None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4153","4.5","True",NA,"True",NA,NA,NA,NA,NA,NA,"None",NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","True","False",NA,"False","False",NA,NA,"False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4154","2.6","True","loud","False","False","False","False","False","False","False","full_bar","True","free","True",NA,"False","True","False","False","False","False","False","False","False","False","False","False","True","False","True","True","False","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
"4155","3.43478260869565","True","quiet","True","False","False","True","True","False","False","beer_and_wine","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"True","True","False","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156","4.30065359477124","True","average","False","False","False","False","False","False","False","None","False","free","True","True","False","False","False","None","False","False","False","False","False","True","False","True","True","False","False","True","True","False","False","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4157","4.05765765765766","True","average","False","False","False","True","True","False","False","beer_and_wine","True","free","True","True","False","False","False","False","False","False","False","False","True","True","True","False","False","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4158","3.65853658536585","False","loud","False","False","False","False","False","False","False","full_bar","False","no","True","True","False","False","False","None","False","False","False","False","False","False","False","False","False","False",NA,"True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
