"","american_traditional_id","star","count","name","city","state","latitude","longtitude"
"4780","76651","4.1530612244898","98","Breakfast & Grill Cafe","Las Vegas","NV","36.106622","-115.136342"
"4781","52195","4","12","Raiders E-Sports Centre","Toronto","ON","43.6873851","-79.3959042"
"4782","50571","4.27272727272727","11","Dirty Martini Bistro & Bar","Phoenix","AZ","33.448384491","-112.05723712"
"4783","188994","3.23076923076923","13","Kilroy's Restaurant & Bar","Las Vegas","NV","36.1105184","-115.3056367"
"4784","38746","3.25892857142857","112","Paddington's Pump","Toronto","ON","43.6490469504","-79.3719095007"
"4785","16908","2.50877192982456","57","Aces Grille - North Ridgeville","N Ridgeville","OH","41.3837216","-81.9795174"
"4786","35419","3.00689655172414","145","Deer Valley Airport Restaurant","Phoenix","AZ","33.6855035583","-112.0829097661"
"4787","120937","3.39192399049881","842","FireRock Steakhouse","Las Vegas","NV","36.2719424","-115.2631531"
"4788","27139","3.66666666666667","15","Brat und Brau","Madison","WI","43.1279566983","-89.3612542889"
"4789","164209","3","8","Perkins Restaurant & Bakery","Brooklyn","OH","41.4198353247","-81.7590107024"
"4790","59059","3.79310344827586","29","Rolling Hills Golf Course","Tempe","AZ","33.4449783","-111.9481945"
"4791","14821","2.41150442477876","226","Red, White & Blue Restaurant","Las Vegas","NV","36.090754","-115.1766701"
"4792","9193","4.18181818181818","22","Slide Food Cart","Madison","WI","43.0748187827","-89.3934650204"
"4793","67950","3.13698630136986","73","Johnny Rockets","Tempe","AZ","33.383544","-111.963796"
"4794","72347","4.43589743589744","156","Cafe Raymond","Pittsburgh","PA","40.4514296","-79.9837757"
"4795","70738","2.70833333333333","48","Sherwood Forest Cafe","Las Vegas","NV","36.098909","-115.175557"
"4796","163660","3.5","8","Harpo Sports Cafe","Brook Park","OH","41.4052065","-81.8025134"
"4797","74580","4.10526315789474","19","Sunnyside Up Cafe","Youngtown","AZ","33.59281084","-112.2999795113"
"4798","146240","3.68387096774194","310","Fuel & Fuddle","Pittsburgh","PA","40.4412454","-79.9566016"
"4799","38381","3.33333333333333","15","Treads","Verona","WI","42.9891021","-89.53905"
"4800","167746","3","4","Big Moe's Pape","Toronto","ON","43.6898673","-79.3491331"
"4801","98413","3.23076923076923","13","Taffies Cafe","Mahomet","IL","40.19449","-88.400274"
"4802","116396","4","8","Greenock Deli","McKeesport","PA","40.3120171","-79.8038918"
"4803","22331","4.25","4","Just a Splash","Phoenix","AZ","33.6835743","-111.965985"
"4804","140173","3.99183673469388","245","Wildflower","Phoenix","AZ","33.495772","-111.988983"
"4805","87894","4.24620060790274","658","The Kettle Black Kitchen & Pub","Phoenix","AZ","33.448589","-112.072136"
"4806","137413","4.27737226277372","137","Starlite BBQ","Scottsdale","AZ","33.4949703","-111.916354"
"4807","126333","4.44444444444444","9","Elwood & the Rabbit","Calgary","AB","51.0520695","-114.0514524"
"4808","102013","4","9","EVIT's Bistro 13","Mesa","AZ","33.4143912501","-111.8608238921"
"4809","106373","3.61666666666667","60","Moxie's Grill & Bar","Vaughan","ON","43.7871508901","-79.5434074446"
"4810","143389","3.17525773195876","97","Red Lobster","Goodyear","AZ","33.4640416","-112.3884055"
"4811","77389","3.44444444444444","9","Potbelly Sandwich Shop","Cleveland","OH","41.407609","-81.841614"
"4812","119852","3.03703703703704","54","Buffalo Wild Wings","Gilbert","AZ","33.3494498","-111.8219701"
"4813","149346","3.45714285714286","35","Baton Rouge Steakhouse & Bar","Laval","QC","45.5710730773","-73.7512054964"
"4814","150864","3.66666666666667","6","Moxie's Classic Grill","Calgary","AB","50.996067","-114.073148"
"4815","183657","3.6986301369863","146","All American Modern Sports Grill","Scottsdale","AZ","33.6745555678","-111.8882175638"
"4816","178206","3","3","The River Brasserie & Bar","Cuyahoga Falls","OH","41.137224","-81.4814279"
"4817","110978","4.6","10","McNally's Cafe & 6 Pack Shoppe","Rillton","PA","40.2856077","-79.7261849"
"4818","120908","4.15463917525773","582","Arrowhead Grill","Glendale","AZ","33.6530892","-112.2357645"
"4819","122512","3.59654178674352","1041","Church Brew Works","Pittsburgh","PA","40.462118","-79.96445"
"4820","116935","3.86126126126126","555","Our Families Country Cafe","Las Vegas","NV","35.997073","-115.244096"
"4821","28748","2.46206896551724","145","Applebee's Grill + Bar","Henderson","NV","36.00202","-115.108891"
"4822","51401","4.45238095238095","42","Bleu Barn Bistro","Charlotte","NC","35.1743999","-80.9041817"
"4823","168434","4.09090909090909","11","Skinny Chick Fat Chicken","Las Vegas","NV","36.1326596","-115.1728055"
"4824","133012","3.21461187214612","219","World Of Beer","Tempe","AZ","33.4245256736","-111.940189141"
"4825","192066","4.75","4","Monroe's Downtown","Phoenix","AZ","33.4503624","-112.0750411"
"4826","18010","1.5","8","KFC","Toronto","ON","43.6607009","-79.3835539"
"4827","141235","2.16666666666667","6","Harvey's","Toronto","ON","43.7109959","-79.3090172"
"4828","121960","2.64516129032258","31","Gino's Coast To Coast","Phoenix","AZ","33.6104924","-112.0131265"
"4829","80426","4.55","20","Tartistry","Toronto","ON","43.6215103","-79.52507"
"4830","130710","3.66666666666667","3","Turtle Jack's Erin Mills Town Centre","Mississauga","ON","43.5586447","-79.7115912"
"4831","172769","3.88770053475936","187","Loaded Pierogi","Toronto","ON","43.647901","-79.373407"
"4832","153574","2.90909090909091","11","Boston Market","Lyndhurst","OH","41.5193285","-81.4961794"
"4833","77639","3.94117647058824","17","Cafe Diem","Las Vegas","NV","36.2029728","-115.2424433"
"4834","96408","3.75","16","Table 21 Kitchen & Wine Bar","Toronto","ON","43.6481585463","-79.5084975176"
"4835","100816","4.07774538386783","1029","Yard House","Las Vegas","NV","36.1175416594","-115.1686615124"
"4836","49528","3.33333333333333","12","Harlow","Montr¨¦al","QC","45.507699","-73.553407"
"4837","99159","2.28571428571429","7","Sunset Grill","Toronto","ON","43.7112176896","-79.5352197066"
"4838","103304","3.38679245283019","212","Joe Philly's Pizza","Las Vegas","NV","36.0730551","-115.117149"
"4839","106580","3.6551724137931","29","Mesa Drummer","Mesa","AZ","33.436441","-111.839682"
"4840","91691","3.52941176470588","17","Township Bar & Grill","Calgary","AB","51.0479741","-114.0672917"
"4841","189043","4.05749486652977","487","Burgatory","Pittsburgh","PA","40.489444","-79.892937"
"4842","190321","2.825","40","Rainforest Cafe","Toronto","ON","43.7247752","-79.4553801"
"4843","92303","3.52727272727273","110","Bobbee O's BBQ","Charlotte","NC","35.3497049","-80.8420243"
"4844","192298","3.08333333333333","12","Eat'n Park","Pittsburgh","PA","40.4675589448","-79.8252390686"
"4845","178337","2.05555555555556","18","Eat'n Park Restaurant","Cleveland","OH","41.4051928","-81.6930424"
"4846","184432","3.69375","160","The Fire Side Public House","Pittsburgh","PA","40.4603948","-79.9194043"
"4847","145024","2.3","80","Tilted Kilt Pub & Eatery","Toronto","ON","43.6469296","-79.374978"
"4848","77410","2.82352941176471","17","Luna's Deli & Restaurant","Cleveland","OH","41.4189345","-81.7291399"
"4849","70226","2.72463768115942","276","Zipps Sports Grill","Phoenix","AZ","33.5230997097","-112.0492818518"
"4850","12218","2.72727272727273","88","Red Lobster","Matthews","NC","35.1335994","-80.7135153"
"4851","53299","2.83333333333333","12","Bob Evans","Solon","OH","41.393497467","-81.4382629395"
"4852","182306","2.57429718875502","249","TGI Fridays","Las Vegas","NV","36.102704","-115.202215"
"4853","172093","4.19607843137255","51","Gandalf's Pub","Valley City","OH","41.2378406","-81.9306887"
"4854","11879","2.45652173913043","46","Eggs Oasis","Calgary","AB","51.1269222448","-114.1982985012"
"4855","589","4.33333333333333","3","Star Fire Golfclub","Scottsdale","AZ","33.5902239","-111.909305"
"4856","95889","3.86206896551724","58","Raising Cane's","Las Vegas","NV","36.269717","-115.207249"
"4857","56494","3.38095238095238","21","Mulligans Landing","Las Vegas","NV","36.210789","-115.207102"
"4858","48074","4.6","5","B and G Tavern","Cleveland","OH","41.4801157","-81.7146163"
"4859","11727","3.06666666666667","15","Big Moe's Burgers and Fries","Toronto","ON","43.6586935","-79.3819343"
"4860","139561","2.8","20","Daddy Macs","Henderson","NV","36.0762625","-115.080961"
"4861","181035","3.80379746835443","158","Cadillac Mexican Kitchen & Tequila Bar","Las Vegas","NV","36.1702509335","-115.1447157562"
"4862","50412","4.27272727272727","22","Upper Deck Public House","Calgary","AB","51.048316","-114.086268"
"4863","79100","3.32352941176471","68","The Philosophers Stone Tavern","Charlotte","NC","35.2125537","-80.8185878"
"4864","115863","3.6","5","St. Clair Diner","East York","ON","43.7073034","-79.3036354"
"4865","153364","3.25","4","Madi G's","Phoenix","AZ","33.331773","-111.978279"
"4866","86940","3.48019801980198","202","Revel","Pittsburgh","PA","40.4401718","-80.0012482"
"4867","47298","3.06172839506173","81","Char Bar No 7","Mint Hill","NC","35.1756932683","-80.6543249237"
"4868","64861","1.40540540540541","37","Popeyes Louisiana Kitchen","Las Vegas","NV","36.1141792","-115.137477"
"4869","106556","2.56179775280899","89","Cadillac Ranch","Las Vegas","NV","36.089494","-115.138026"
"4870","165541","2.03921568627451","102","Game Seven Grill","Phoenix","AZ","33.4455954039","-112.0684695343"
"4871","178269","2.875","48","Sticky Fingers Smokehouse","Charlotte","NC","35.070167","-80.843508"
"4872","11181","3.57260273972603","365","Uncle Bear's Brewery","Phoenix","AZ","33.317170576","-111.9765082109"
"4873","8299","3.24154589371981","207","Magnolia's Veranda","Las Vegas","NV","36.1703839974","-115.1439295975"
"4874","79119","2.36363636363636","44","Denny's","Glendale","AZ","33.6104324566","-112.170725977"
"4875","189803","3.21359223300971","103","Ruby Tuesday","Tempe","AZ","33.4327716","-111.9066501"
"4876","65210","3.42857142857143","7","Aaron & Moses","Twinsburg","OH","41.3420666","-81.4348975"
"4877","164788","2.66666666666667","3","Prospector Joe's","Las Vegas","NV","36.117874","-115.162351"
"4878","76812","3.17073170731707","41","Pho Do Thi","Mississauga","ON","43.5812774","-79.6160309"
"4879","6830","3.66666666666667","3","East Side Mario's","East Gwillimbury","ON","44.0751014","-79.4847675"
"4880","179002","3.2","120","Sweet Melissa","University Heights","OH","41.487133","-81.535031"
"4881","104895","3.64285714285714","14","Little Budapest","Westlake","OH","41.4571154","-81.898754"
"4882","108054","3.82222222222222","180","The Draft Sports Grill","Mesa","AZ","33.3906785","-111.855264"
"4883","6964","1.45454545454545","11","Damons Sports","Westlake","OH","41.4752889","-81.897829"
"4884","85962","3.73617021276596","235","The Hub Grill and Bar","Mesa","AZ","33.3815841","-111.8070677"
"4885","134644","2.91605839416058","274","Buffalo Wild Wings","Henderson","NV","36.0648649","-115.0402045"
"4886","115969","4.2","5","Morning Glory Brunchery","Mesa","AZ","33.4512902653","-111.7320279032"
"4887","173705","4.04979253112033","241","Metro Diner","Matthews","NC","35.1268022","-80.7082811"
"4888","122371","3.79699248120301","133","Steiner's Nevada Style Pub","Las Vegas","NV","36.1908455","-115.2588466"
"4889","100468","4.31081081081081","74","Grandma's Kitchen","Mesa","AZ","33.4343748","-111.82412"
"4890","26307","3.76388888888889","216","The Suffolk Punch","Charlotte","NC","35.200406","-80.8690417"
"4891","150840","3.2189349112426","169","Caballero Grill","Goodyear","AZ","33.4664613","-112.3588235"
"4892","37354","3.84090909090909","176","Primrose","Las Vegas","NV","36.1046092","-115.1760289"
"4893","186245","2.25","48","The Pickle Barrel","Newmarket","ON","44.0477631","-79.4778651"
"4894","159729","2.8","5","Pub 91","Willoughby Hills","OH","41.5868306","-81.4389711"
"4895","124291","3.42361111111111","144","Raising Cane's Chicken Fingers","Avondale","AZ","33.463087113","-112.273150254"
"4896","191537","3.05128205128205","39","Tony K's Bar & Grille","Berea","OH","41.371836","-81.8812987"
"4897","46336","3.14285714285714","7","Westwood Tap & Grill","Phoenix","AZ","33.5388637","-112.0982639"
"4898","87544","3.66350710900474","211","New Day Cafe","Las Vegas","NV","36.0123716681","-115.1527261412"
"4899","116973","2.36666666666667","30","Church's Chicken","Mesa","AZ","33.3938581","-111.8395855"
"4900","80472","4.77777777777778","9","Tootsie's Tap","Dane","WI","43.2502488","-89.4998153"
"4901","47218","4.25","8","Rock and Roll Patio","Phoenix","AZ","33.5609161","-112.0654251"
"4902","16995","3.68181818181818","66","Draft House Bar & Restaurant","Verona","WI","43.0018577","-89.5297426"
"4903","8659","2.25","4","The Dirty Drummer","Chandler","AZ","33.3511661","-111.8429155"
"4904","33722","3.42696629213483","89","Station 43 Tavern","Solon","OH","41.3582481444","-81.3933538646"
"4905","51456","3.0377358490566","53","Hooters","Concord","NC","35.365019","-80.7069311"
"4906","73911","3","4","Coach House","Willoughby","OH","41.6390443734","-81.3716205465"
"4907","152690","4","3","Le Pink Flamingo","Montr¨¦al","QC","45.507699","-73.553407"
"4908","101716","3.68333333333333","60","SpoonZ Cafe","Phoenix","AZ","33.4498067259","-112.074673826"
"4909","192331","3.26086956521739","23","Emily's Cafe","Henderson","NV","36.0177243","-114.9482148"
"4910","156247","2.75757575757576","33","Denny's","Phoenix","AZ","33.5971444618","-112.0369532386"
"4911","154518","3.66666666666667","3","Bofinger","Dollard-des-Ormeaux","QC","45.4841338","-73.7942443"
"4912","92103","3.91596638655462","119","Tavern+Bowl Westgate","Glendale","AZ","33.5328983","-112.2607092"
"4913","185067","1","5","Popeyes Louisiana Kitchen","Toronto","ON","43.7735368","-79.5019411"
"4914","36127","2.93650793650794","63","Long Wong's At the Firehouse","Tempe","AZ","33.4145753","-111.9109091"
"4915","50000","3","3","Turk's Fish and Chips","Phoenix","AZ","33.386429","-112.072962"
"4916","77628","2.92","25","608 Restaurant and Bar","Madison","WI","43.0747764","-89.3886148"
"4917","101842","2.53333333333333","30","Eddy's Deli & Restaurant","Stow","OH","41.1550349","-81.3965888"
"4918","102115","2.92139737991266","229","Zipps Sports Grill","Gilbert","AZ","33.3350316","-111.7851746"
"4919","103526","3.42553191489362","47","Pizza Ephesus","Bellevue","PA","40.4975344","-80.0586395"
"4920","185337","3.99287410926366","421","Egg N' Joe","Gilbert","AZ","33.2972051218","-111.7482425096"
"4921","83799","2.44736842105263","38","Shenanigans Sports Bar & Grille","Irwin","PA","40.327066","-79.719609"
"4922","66068","3.62295081967213","61","Dickey's Barbecue Pit","Goodyear","AZ","33.457048","-112.393127"
"4923","160179","3.70408163265306","98","Waffle House","Phoenix","AZ","33.6405905","-112.1127549"
"4924","19651","3.68292682926829","41","Amus¨¦ Euro Bistro","Medina","OH","41.1392347911","-81.8632728606"
"4925","105979","3.3","100","Kost","Toronto","ON","43.6452974","-79.3923967"
"4926","127618","4.1304347826087","115","Rusty's Deli & Grille","Charlotte","NC","35.1171464","-80.8575796"
"4927","175985","2.2","10","Popeyes Louisiana Kitchen","Hudson","FL","41.2067882","-81.4949347"
"4928","31369","2.99476439790576","382","Raffles Cafe","Las Vegas","NV","36.090754","-115.1766701"
"4929","50019","4","3","Skyline Grille at Regent Park Golf Club","Fort Mill","SC","35.0763669763","-80.9177304804"
"4930","170154","3.89830508474576","59","Parker's Downtown","Cleveland","OH","41.4998561","-81.6867502"
"4931","132517","3.75","68","First Watch","Fairlawn","OH","41.1331042895","-81.6173528507"
"4932","75439","1.92307692307692","52","Toby Keiths I Love This Bar & Grill","Phoenix","AZ","33.6765423","-111.966362"
"4933","120376","3.1304347826087","23","Maggies","Toronto","ON","43.6690283","-79.3850912"
"4934","69555","3.60344827586207","58","Elixor","Laval","QC","45.561909912","-73.7422746962"
"4935","50189","3.28358208955224","67","Whataburger","Phoenix","AZ","33.4654666528","-112.0635341"
"4936","38686","3.64864864864865","37","Sunset Grille","Charlotte","NC","35.198956","-80.8520011"
"4937","177669","2.66666666666667","57","Sonic Drive-In","Las Vegas","NV","36.1588998269","-115.0493229926"
"4938","125589","3.20833333333333","48","Sports Page Food & Spirits","Charlotte","NC","35.3035907129","-80.9369406484"
"4939","103831","3.64285714285714","28","Charleys Place","Glendale","AZ","33.6109727","-112.1537691"
"4940","51370","3.46428571428571","112","Pt's Gold","Las Vegas","NV","36.0687921","-115.2601824"
"4941","148539","2.67088607594937","79","Hickory Tavern","Wesley Chapel","NC","35.001381","-80.693298"
"4942","25143","3.75","8","Country Fixin's","Canonsburg","PA","40.278378","-80.198971"
"4943","128223","1.33333333333333","3","The Garage Grill & Bar","Willowick","OH","41.6390798","-81.4745512"
"4944","28329","4.11475409836066","61","Cantine","Broadview Heights","OH","41.314715","-81.687027"
"4945","26977","2","5","KFC","Mississauga","ON","43.524095","-79.6823651"
"4946","79336","2.54054054054054","37","Buffalo Wild Wings","Champaign","IL","40.137778","-88.261075"
"4947","60297","3.68802228412256","359","Hungry Monk","Chandler","AZ","33.3066102","-111.8727882"
"4948","74668","1.9","10","Coco's Restaurant","Phoenix","AZ","33.4799122","-111.9823037"
"4949","32495","4.02061855670103","97","Nothing But Noodles","Charlotte","NC","35.213744","-80.8262522"
"4950","129379","4.5625","16","Franklin Hotel Bar","Kent","OH","41.1535164","-81.356653"
"4951","89772","2.83080808080808","1188","Bayside Buffet at Mandalay Bay","Las Vegas","NV","36.0912192601","-115.1758038998"
"4952","53612","3.17894736842105","95","Jack Astor's Bar & Grill","Richmond Hill","ON","43.8468172754","-79.3750203184"
"4953","127509","2","12","Dairy Queen Grill & Chill","Gilbert","AZ","33.247859","-111.787974"
"4954","86400","3.584229390681","279","Blasted Barley Beer Company","Tempe","AZ","33.4267811","-111.9408348"
"4955","108436","4.33333333333333","42","The Brown Bag Deli Restaurant","Monticello","IL","40.025688","-88.5731549"
"4956","103532","2.05263157894737","19","Denny's","Las Vegas","NV","36.2012277467","-115.1952540169"
"4957","185280","3.66666666666667","6","La P'tite Cabane d'la C<U+00F4>te","Mirabel","QC","45.6560913","-74.157359"
"4958","188041","3.92198581560284","141","Frasher's Steak House & Lounge","Scottsdale","AZ","33.4716681","-111.9265148"
"4959","51254","4.25","4","Moonlite Tavern","Parma","OH","41.4119131","-81.6927385"
"4960","62601","2.96666666666667","240","Gallagher's","Phoenix","AZ","33.3789304","-112.010982"
"4961","106396","4.34782608695652","23","Gypsy's Roadhouse","Phoenix","AZ","33.4659035","-111.9711193"
"4962","81057","3.09090909090909","44","Little Mesa Cafe","Mesa","AZ","33.4150464","-111.7463404"
"4963","19875","3.49152542372881","59","Muldoon's Saloon & Eatery","Cleveland","OH","41.5795783","-81.5500763"
"4964","133487","2.76521739130435","115","Gallagher's","Cave Creek","AZ","33.7975569926","-111.9787598664"
"4965","21401","2.66666666666667","3","Blue Breeze","Cleveland","OH","41.580471","-81.562258"
"4966","164146","1.90909090909091","55","IHOP","Pittsburgh","PA","40.45655","-80.16927"
"4967","116251","1.78571428571429","14","Swiss Chalet Rotisserie & Grill","Pickering","ON","43.8480466006","-79.0753289043"
"4968","109457","3.88196721311475","305","Big Earl's Greasy Eats","Cave Creek","AZ","33.832191","-111.94822"
"4969","100927","4.01851851851852","54","Vilka Bistro","Bethel Park","PA","40.3499478","-80.0227077"
"4970","102949","2.43589743589744","39","The South Park Clubhouse","South Park","PA","40.302095","-79.995636"
"4971","83917","4.26470588235294","136","Two Hippies Gnarly Burger Joint","Phoenix","AZ","33.4799186","-111.9942959"
"4972","90119","3.09090909090909","11","Casa Mariscos","Las Vegas","NV","36.1157801","-115.0936882"
"4973","37056","3.71300448430493","223","Craftsman Table & Tap","Middleton","WI","43.106774","-89.4977379"
"4974","166536","3.5","8","Homerun  Harry's Sports Bar & Grille","Pittsburgh","PA","40.433809","-80.0059786"
"4975","65289","4.24489795918367","49","Kitchenette","Montr¨¦al","QC","45.5189802","-73.5524073"
"4976","106127","2.65217391304348","23","Gabby's Junction","Toronto","ON","43.6656341","-79.4702686"
"4977","59338","3","12","The Main Street Wingery","Mahomet","IL","40.194428","-88.400053"
"4978","135923","4.66666666666667","6","Raintree Cafe","Scottsdale","AZ","33.6140797","-111.8930495"
"4979","54612","4.35918367346939","245","Metro Diner","Huntersville","NC","35.4076505188","-80.8629157305"
"4980","9141","3.61855670103093","97","The Chuck Wagon Restaurant","Las Vegas","NV","36.1070957","-115.0591787"
"4981","22103","4.17578125","1024","Pinky's Westside Grill","Charlotte","NC","35.2291284","-80.8674638"
"4982","160138","1.66666666666667","3","JC's Grill House","Markham","ON","43.843781","-79.3670594"
"4983","184229","5","3","Wildwood Golf Club","Allison Park","PA","40.579303","-79.989615"
"4984","63455","3.03703703703704","27","Crabby Joe's Tap & Grill","Pickering","ON","43.8219109","-79.111702"
"4985","145449","4.10526315789474","171","The Bar @ Las Vegas Blvd & Wigwam","Las Vegas","NV","36.0342105","-115.171454"
"4986","34860","2.8348623853211","218","Cheddar's Scratch Kitchen","Charlotte","NC","35.309708","-80.756624"
"4987","31301","3.75","4","Red Mouse","Cross Plains","WI","43.0600038","-89.6553505"
"4988","42990","3","12","Subway","Las Vegas","NV","36.1181159041","-115.1543551164"
"4989","145445","2.59778597785978","271","The Coffee Shop","Las Vegas","NV","36.1239135738","-115.1715178205"
"4990","116442","4.42857142857143","7","Charlie's Grub & Suds","Homer","IL","40.0363689","-87.9589608"
"4991","125751","3.17567567567568","74","Smashburger","Las Vegas","NV","36.1166434794","-115.1856152765"
"4992","187525","3.14285714285714","7","Coppertops","Pittsburgh","PA","40.428156","-79.974874"
"4993","27031","4.1063829787234","47","Dickey's Barbecue Pit","Phoenix","AZ","33.5813764146","-112.1236632764"
"4994","80020","3.33333333333333","42","Maria's Grill","Charlotte","NC","35.3000403","-80.8018078"
"4995","72962","2.56716417910448","67","Panera Bread","Madison","WI","43.131264","-89.301283"
"4996","85722","3.14814814814815","27","Richtree Natural Market Restaurants","Mississauga","ON","43.5930784","-79.6424911"
"4997","25144","4.33333333333333","12","Chaka Chaka Urban Cuisine","Phoenix","AZ","33.437259","-112.06484"
"4998","152857","3.28571428571429","7","The St-George Bar & Grill","Georgetown","ON","43.6517655","-79.9287895"
"4999","149484","3.78743961352657","207","California Pizza Kitchen at Fashion Show Mall","Las Vegas","NV","36.1275236","-115.1715003"
"5000","106967","3.78181818181818","55","Famous Toastery","Belmont","NC","35.2529496","-81.045862"
"5001","142622","3.00374531835206","267","Buffalo Wild Wings","Henderson","NV","36.003156","-115.111642"
"5002","168620","2.59259259259259","324","Red Robin Gourmet Burgers","Las Vegas","NV","36.1457336231","-115.3333819564"
"5003","138359","3.84210526315789","190","Saddle Bronc Grill","Fountain Hills","AZ","33.5879513","-111.7082032"
"5004","165987","2.57894736842105","19","Wild Wing","Toronto","ON","43.6174652414","-79.5385245234"
"5005","177578","2.77777777777778","9","HARU sushi & grill","Calgary","AB","51.041146061","-114.0592701693"
"5006","41492","1.85416666666667","48","East Side Mario's","Toronto","ON","43.785618335","-79.4760492185"
"5007","85975","3.73015873015873","189","Famous Toastery","Tega Cay","SC","35.047191135","-80.9908684123"
"5008","104916","2.61764705882353","34","Panini's Bar & Grill","Cleveland","OH","41.5207146","-81.4520173"
"5009","159776","4.53571428571429","28","The Vault Gastropub","Whitby","ON","43.8794674813","-78.9422430237"
"5010","173858","3.35096153846154","208","Wahlburgers","Cleveland","OH","41.497812","-81.691629"
"5011","55809","4","5","Willowick Restaurant & Lounge","Wickliffe","OH","41.6209247","-81.4529042"
"5012","173002","2.33333333333333","3","The Bass Cafe Grill & Terrace","Las Vegas","NV","36.1408889","-115.1428624"
"5013","135551","3.45","260","Dillon's KC BBQ","Litchfield Park","AZ","33.550211","-112.410581"
"5014","129274","2.90625","32","Bob Evans","Middleburg Heights","OH","41.3709765858","-81.8193986267"
"5015","175535","4.04632152588556","367","Original ChopShop","Chandler","AZ","33.3020248413","-111.8420257568"
"5016","1754","2.15151515151515","33","Popeyes Louisiana Kitchen","Macedonia","OH","41.3072649","-81.5170746"
"5017","28655","2.54794520547945","73","Twist By Roger Mooking","Mississauga","ON","43.6806559218","-79.6151885771"
"5018","18457","2.97435897435897","39","Pt's Gold","Las Vegas","NV","36.126586","-115.199517"
"5019","146069","3.49799196787149","498","Miller's Ale House - Henderson","Henderson","NV","36.0617578","-115.0455797"
"5020","116369","3.58823529411765","34","Eat'n Park","Pittsburgh","PA","40.3957916","-80.0335472"
"5021","105274","4.2037037037037","54","Warren's Spirited Kitchen","Burton","OH","41.4710188384","-81.1441246793"
"5022","119342","2.33333333333333","3","KFC","Etobicoke","ON","43.743057","-79.602924"
"5023","900","2","27","Jack in the Box","Charlotte","NC","35.1755895","-80.797717"
"5024","55850","3","8","Wolfgang Puck Carolina Bistro","Charlotte","NC","35.062218","-80.773346"
"5025","92569","2.08","75","Cafe at Harrah's","Las Vegas","NV","36.1183787","-115.1726202"
"5026","173082","3","4","Bawk Box","Laval","QC","45.6100166","-73.7349424"
"5027","46571","3","27","Tailgator's Sports Grill","Locust","NC","35.255448","-80.4527612"
"5028","53555","4","8","Palo Verde Restaurant","Sun Lakes","AZ","33.2107811","-111.8474731"
"5029","144426","2.45161290322581","124","Johnny Rockets","Las Vegas","NV","36.098806","-115.175792"
"5030","60841","4.14442013129103","457","The Farmhouse Restaurant","Gilbert","AZ","33.3545928","-111.7899023"
"5031","108273","3.91558441558442","462","Rooster's Uptown","Charlotte","NC","35.2265","-80.840796"
"5032","43905","2.33333333333333","81","Old Country Buffet","Phoenix","AZ","33.5743434","-112.1259291"
"5033","94221","4.5","42","Broadway Food Hall","Urbana","IL","40.1152246","-88.2081494"
"5034","63217","3.70588235294118","17","Harvey's","Toronto","ON","43.6401816241","-79.4190029677"
"5035","53091","3.35714285714286","14","Bob Evans","Pittsburgh","PA","40.4480044","-80.1590415"
"5036","177920","3.33972602739726","365","The Cheesecake Factory","Scottsdale","AZ","33.6249928125","-111.926282633"
"5037","94215","2.28571428571429","7","Fit for Life","Toronto","ON","43.6494576169","-79.3766867369"
"5038","172726","2.16666666666667","6","Growlers Bar & Grille","Madison","WI","43.1279755","-89.3097415"
"5039","183198","4.1","20","The Highwood","Calgary","AB","51.064799","-114.086583"
"5040","682","4.40425531914894","329","Local Dish","Fort Mill","SC","35.0078170041","-80.9441623092"
"5041","159080","2.33333333333333","3","Popeyes Louisiana Kitchen","Cleveland","OH","41.5224101","-81.59086"
"5042","87900","4.33333333333333","3","Joe's Restaurant","Northfield","OH","41.313547","-81.557606"
"5043","37253","2.65714285714286","35","Le Fripon","Montr¨¦al","QC","45.5077073","-73.5532548"
"5044","38232","3.36363636363636","110","Railyard Grill & Tap Room","Bridgeville","PA","40.358572","-80.1097394"
"5045","171372","3.61904761904762","63","JOEY Barlow","Calgary","AB","51.0811569","-114.0040105"
"5046","12299","3.40298507462687","67","JOEY Chinook","Calgary","AB","50.9960989586","-114.0734163268"
"5047","137261","4.04895104895105","143","Kravingz","Mississauga","ON","43.5178546","-79.6216602"
"5048","111197","3.43243243243243","74","Banknote Bar","Toronto","ON","43.6438454","-79.4023616"
"5049","718","3.52631578947368","19","Middleton Sport Bowl","Middleton","WI","43.0967572","-89.4997099"
"5050","10917","3.74774774774775","111","Morton's The Steakhouse","Pittsburgh","PA","40.4423828266","-80.000872314"
"5051","47185","4.5","8","The Pit Stop Family Restaurant","North York","ON","43.7032342","-79.4771479"
"5052","60977","3.11382113821138","246","IHOP","South Las Vegas","NV","36.05373","-115.17167"
"5053","188961","4.74269005847953","171","Lucky's Burgers & Shakes","Phoenix","AZ","33.612328","-112.0992761"
"5054","153926","2.72727272727273","33","Christy's Landing","Madison","WI","43.0061927664","-89.3347907211"
"5055","32798","3","40","Segal's Oasis Grill & Kosher Foods","Phoenix","AZ","33.50796","-112.065353"
"5056","51987","2.61111111111111","18","Bob Evans","Mentor","OH","41.6779924033","-81.3085912867"
"5057","15182","4.0405616224649","641","Downtown Terrace","Las Vegas","NV","36.1673570366","-115.1388166897"
"5058","23113","3.37931034482759","29","Easy Street","Pittsburgh","PA","40.4380067","-79.9988746"
"5059","95382","2.77777777777778","18","Golden Corral","Gastonia","NC","35.2622327","-81.1379639"
